632  -76.1304  0.488672  8.00428  
633  -77.1571  0.384977  9.03102  
634  -78.1838  0.316815  10.0578  
635  -79.2106  0.343768  11.0845  
636  -80.2373  0.441042  12.1112  
637  -81.2641  0.54078  13.138  
638  -82.2908  0.630708  14.1647  
639  -83.3175  0.710825  15.1914  
640  -84.3443  0.781133  16.2182  
641  -85.371  0.84163  17.2449  
642  -86.3977  0.892318  18.2717  
643  -87.4245  0.933196  19.2984  
644  -88.4512  0.964263  20.3251  
645  -89.478  0.985521  21.3519  
646  -90.5047  0.996969  22.3786  
647  -91.5314  0.998606  23.4054  
648  -92.5582  0.990434  24.4321  
649  -93.5849  0.972452  25.4588  
650  -94.6117  0.944659  26.4856  
651  -95.6384  0.907057  27.5123  
652  -96.6651  0.859644  28.539  
653  -97.6919  0.802422  29.5658  
654  -98.7186  0.73539  30.5925  
655  -99.7451  0.658547  31.6193  
656  -100.665  0.571895  32.646  
657  -101.162  0.475433  33.6727  
658  -101.042  0.372237  34.6995  
659  -100.353  0.314604  35.7262  
660  -99.3603  0.35412  36.753  
661  -98.3338  0.454645  37.7797  
662  -97.3072  0.553095  38.8064  
663  -96.2806  0.641736  39.8332  
664  -95.254  0.720566  40.8599  
665  -94.2273  0.789587  41.8866  
666  -93.2006  0.848797  42.9134  
667  -92.1739  0.898197  43.9401  
668  -91.1471  0.937788  44.9669  
669  -90.1204  0.967568  45.9936  
670  -89.0937  0.987538  47.0203  
671  -88.0669  0.997699  48.0471  
672  -87.0402  0.998049  49.0738  
673  -86.0135  0.988589  50.1005  
674  -84.9867  0.96932  51.1273  
675  -83.96  0.94024  52.154  
676  -82.9333  0.901351  53.1808  
677  -81.9065  0.852651  54.2075  
678  -80.8798  0.794141  55.2342  
679  -79.8531  0.725822  56.261  
680  -78.8263  0.647692  57.2877  
681  -77.7996  0.559752  58.3145  
682  -76.7728  0.462003  59.3412  
683  -75.7461  0.360164  60.3679  
684  -74.7194  0.314019  61.3947  
685  -73.6926  0.365562  62.4214  
686  -72.6659  0.468208  63.4481  
687  -71.6391  0.565446  64.4749  
688  -70.6124  0.652874  65.5016  
689  -69.5857  0.730491  66.5284  
690  -68.5589  0.798299  67.5551  
691  -67.5322  0.856297  68.5818  
692  -66.5055  0.904485  69.6086  
693  -65.4787  0.942863  70.6353  
694  -64.452  0.971431  71.6621  
695  -63.4252  0.990189  72.6888  
696  -62.3985  0.999136  73.7155  
697  -61.3718  0.998274  74.7423  
698  -60.345  0.987602  75.769  
699  -59.3183  0.96712  76.7957  
700  -58.2915  0.936828  77.8225  
701  -57.2648  0.896726  78.8492  
702  -56.2381  0.846814  79.876  
703  -55.2113  0.787091  80.9027  
704  -54.1846  0.717559  81.9294  
705  -53.1579  0.638217  82.9562  
706  -52.1311  0.549065  83.9829  
707  -51.1044  0.450103  85.0096  
708  -50.0776  0.350413  86.0364  
709  -49.0509  0.315021  87.0631  
710  -48.0242  0.376395  88.0899  
711  -46.9974  0.479961  89.1166  
712  -45.9707  0.5761  90.1433  
713  -44.944  0.662428  91.1701  
714  -43.9172  0.738947  92.1968  
715  -42.8905  0.805656  93.2236  
716  -41.8637  0.862555  94.2503  
717  -40.837  0.909644  95.277  
718  -39.8103  0.946922  96.3038  
719  -38.7835  0.974391  97.3305  
720  -37.7568  0.99205  98.3572  
721  -36.73  0.999899  99.384  
722  -35.7033  0.997937  100.376  
723  -34.6766  0.986166  101.091  
724  -33.6498  0.964585  101.278  
725  -32.6231  0.933194  100.788  
726  -31.5964  0.891993  99.7803  
727  -30.5696  0.840981  98.6747  
728  -29.5429  0.78016  97.596  
729  -28.5161  0.709529  96.5348  
730  -27.4894  0.629088  95.4849  
731  -26.4627  0.538836  94.4427  
732  -25.4359  0.438775  93.4055  
733  -24.4092  0.342135  92.3717  
734  -23.3824  0.317313  91.3401  
735  -22.3557  0.387148  90.3101  
736  -21.329  0.49085  89.2812  
737  -20.3022  0.585891  88.2529  
738  -19.2755  0.671122  87.2252  
739  -18.2488  0.746543  86.1978  
740  -17.222  0.812154  85.1706  
